Start time	End time	Duration [s]	Warning duration [s]	Event info	Device name
04.03.2020 23:46:56	04.03.2020 23:51:41	284.991	179.991	high thread cpu usage (382% out of 800%)	NYC-FING-L988
04.03.2020 23:46:50	04.03.2020 23:48:20	89.991	89.991	high io usage (55MB/s)	MUM-RECP-L001
04.03.2020 23:46:46	04.03.2020 23:49:01	134.991	59.991	high thread cpu usage (107% out of 800%)	SIN-TACT-L039
04.03.2020 23:46:24	04.03.2020 23:46:54	29.991	29.991	high thread cpu usage (151% out of 800%)	NYC-ERSG-L080
04.03.2020 23:46:19	04.03.2020 23:46:49	29.991	29.991	high thread cpu usage (88% out of 800%)	GUR-REAL-L142
04.03.2020 23:46:02	04.03.2020 23:49:33	210.991	89.991	high thread cpu usage (124% out of 800%)	NYC-STPG-L073
04.03.2020 23:46:02	04.03.2020 23:46:32	29.991	29.991	high thread cpu usage (83% out of 800%)	TOK-IRBD-L014
04.03.2020 23:45:57	04.03.2020 23:46:27	29.991	29.991	high io usage (23MB/s)	MUM-GCS-L013
04.03.2020 23:45:50	04.03.2020 23:50:45	294.991	119.991	high thread cpu usage (102% out of 800%)	HUS-GSO-L070
04.03.2020 23:45:46	04.03.2020 23:46:46	59.991	59.991	high thread cpu usage (182% out of 400%)	MUM-GCS-L013
04.03.2020 23:45:27	04.03.2020 23:46:27	59.991	59.991	high thread cpu usage (121% out of 800%)	GUR-FING-L173
04.03.2020 23:45:25	04.03.2020 23:45:55	29.991	29.991	high thread cpu usage (93% out of 800%)	NYC-BXII-L1031
04.03.2020 23:45:22	04.03.2020 23:48:22	179.991	179.991	high thread cpu usage (133% out of 800%)	HUS-GSO-L065
04.03.2020 23:45:17	04.03.2020 23:45:47	29.991	29.991	high io usage (7.1MB/s)	NYC-GSO-L231
04.03.2020 23:44:58	04.03.2020 23:45:28	29.991	29.991	high thread cpu usage (105% out of 800%)	NYC-BXII-L252
04.03.2020 23:44:50	04.03.2020 23:49:20	269.991	269.991	high io usage (32.3MB/s)	NYC-PWM-L111
04.03.2020 23:44:38	04.03.2020 23:45:08	29.991	29.991	high thread cpu usage (89% out of 800%)	GUR-FING-L076
04.03.2020 23:44:31	04.03.2020 23:45:01	29.991	29.991	high thread cpu usage (125% out of 800%)	NYC-TACT-L230
04.03.2020 23:44:14	04.03.2020 23:49:14	299.991	269.991	high io usage (22.1MB/s)	NYC-BXII-L304
04.03.2020 23:44:09	04.03.2020 23:49:14	304.991	209.991	high thread cpu usage (108% out of 400%)	TOK-REAL-L055
04.03.2020 23:43:51	04.03.2020 23:44:21	29.991	29.991	high io usage (1.9MB/s)	NYC-GSO-W938
04.03.2020 23:43:28	04.03.2020 23:47:58	269.991	269.991	high thread cpu usage (175% out of 800%)	NYC-GSO-W938
04.03.2020 23:43:21	04.03.2020 23:43:51	29.991	29.991	high io usage (16.5MB/s)	NYC-GSO-W938
04.03.2020 23:43:19	04.03.2020 23:47:19	239.991	239.991	high thread cpu usage (104% out of 800%)	HKG-FING-L011
04.03.2020 23:43:15	04.03.2020 23:43:45	29.991	29.991	high overall cpu usage (99% out of 100%)	HUS-GSO-L065
04.03.2020 23:43:08	04.03.2020 23:43:38	29.991	29.991	high thread cpu usage (125% out of 800%)	NYC-REAL-L835
04.03.2020 23:42:17	04.03.2020 23:43:17	59.991	59.991	high io usage (24.1MB/s)	NYC-GSO-L231
04.03.2020 23:42:04	04.03.2020 23:47:03	298.991	179.991	high thread cpu usage (90% out of 800%)	MUM-REAL-L110
04.03.2020 23:41:52	04.03.2020 23:42:22	29.991	29.991	high thread cpu usage (82% out of 400%)	NYC-GCS-L090
04.03.2020 23:41:35	05.03.2020 00:45:19	3824.291	3599.291	high thread cpu usage (174% out of 800%)	NYC-GSO-L231
04.03.2020 23:41:31	04.03.2020 23:42:01	29.991	29.991	high io usage (16.6MB/s)	NYC-GSO-W939
04.03.2020 23:41:28	04.03.2020 23:41:58	29.991	29.991	high thread cpu usage (101% out of 800%)	NYC-GSO-W939
04.03.2020 23:41:23	04.03.2020 23:47:13	349.991	119.991	high thread cpu usage (95% out of 800%)	GUR-BXII-L242
04.03.2020 23:41:13	04.03.2020 23:57:59	1006.291	569.991	high thread cpu usage (100% out of 800%)	NYC-REAL-L885
04.03.2020 23:41:07	04.03.2020 23:47:44	396.991	149.991	high thread cpu usage (148% out of 800%)	HKG-GCS-L008
04.03.2020 23:41:03	04.03.2020 23:41:33	29.991	29.991	high thread cpu usage (81% out of 800%)	HKG-PEQG-L126
04.03.2020 23:40:35	04.03.2020 23:49:35	539.991	359.991	high thread cpu usage (157% out of 800%)	NYC-GSO-L475
04.03.2020 23:40:33	04.03.2020 23:56:28	955.291	899.291	high thread cpu usage (109% out of 800%)	GUR-BXII-L524
04.03.2020 23:40:05	04.03.2020 23:42:35	149.991	149.991	high thread cpu usage (122% out of 800%)	NYC-REAL-L908
04.03.2020 23:39:50	04.03.2020 23:44:50	299.991	269.991	high io usage (37.3MB/s)	NYC-PWM-L111
04.03.2020 23:39:44	04.03.2020 23:44:14	269.991	239.991	high io usage (23.6MB/s)	NYC-BXII-L304
04.03.2020 23:39:37	04.03.2020 23:40:07	29.991	29.991	high thread cpu usage (82% out of 400%)	NYC-GSO-L168
04.03.2020 23:39:15	04.03.2020 23:44:15	299.991	299.991	high thread cpu usage (301% out of 800%)	HUS-GSO-L065
04.03.2020 23:39:15	04.03.2020 23:40:16	60.991	59.991	high thread cpu usage (122% out of 800%)	GUR-FING-L168
04.03.2020 23:39:05	04.03.2020 23:44:54	348.991	239.991	high thread cpu usage (128% out of 800%)	NYC-REAL-L908
04.03.2020 23:39:00	04.03.2020 23:39:30	29.991	29.991	high io usage (71.6MB/s)	NYC-HUMN-L167
04.03.2020 23:38:47	04.03.2020 23:39:17	29.991	29.991	high thread cpu usage (83% out of 800%)	SIN-REAL-L088
04.03.2020 23:38:40	04.03.2020 23:42:40	239.991	179.991	high thread cpu usage (91% out of 800%)	NYC-REAL-L827
04.03.2020 23:38:36	04.03.2020 23:42:36	239.991	149.991	high thread cpu usage (102% out of 400%)	NYC-GSO-L115
04.03.2020 23:38:18	04.03.2020 23:38:48	29.991	29.991	high thread cpu usage (118% out of 400%)	NYC-STPG-L072
04.03.2020 23:38:08	04.03.2020 23:38:38	29.991	29.991	high thread cpu usage (83% out of 400%)	TOK-REAL-L055
04.03.2020 23:38:05	04.03.2020 23:39:05	59.991	59.991	high thread cpu usage (97% out of 800%)	HKG-REAL-L143
04.03.2020 23:38:00	04.03.2020 23:39:30	89.991	89.991	high thread cpu usage (98% out of 800%)	NYC-HUMN-L167
04.03.2020 23:37:55	04.03.2020 23:38:25	29.991	29.991	high thread cpu usage (136% out of 800%)	NYC-TACT-L230
04.03.2020 23:37:44	04.03.2020 23:44:14	389.991	149.991	high thread cpu usage (107% out of 800%)	NYC-PWM-L163
04.03.2020 23:37:32	04.03.2020 23:38:02	29.991	29.991	high thread cpu usage (104% out of 800%)	NYC-STPG-L073
04.03.2020 23:37:27	04.03.2020 23:37:57	29.991	29.991	high io usage (16.4MB/s)	MUM-GCS-L013
04.03.2020 23:37:26	05.03.2020 00:00:25	1379.291	1379.291	high memory usage (82%)	GUR-FING-L291
04.03.2020 23:37:22	04.03.2020 23:37:52	29.991	29.991	high thread cpu usage (104% out of 800%)	NYC-BXII-L252
04.03.2020 23:37:19	04.03.2020 23:40:28	188.991	59.991	high thread cpu usage (122% out of 400%)	GUR-BXII-L296
04.03.2020 23:37:16	04.03.2020 23:37:46	29.991	29.991	high overall cpu usage (85% out of 100%)	MUM-GCS-L013
04.03.2020 23:36:58	04.03.2020 23:37:28	29.991	29.991	high io usage (6.7MB/s)	NYC-BXII-L252
04.03.2020 23:36:46	04.03.2020 23:40:16	209.991	179.991	high thread cpu usage (161% out of 400%)	MUM-GCS-L013
04.03.2020 23:36:33	04.03.2020 23:37:33	59.991	59.991	high thread cpu usage (260% out of 800%)	NYC-GCS-L128
04.03.2020 23:36:29	04.03.2020 23:37:29	59.991	59.991	high io usage (19.2MB/s)	NYC-REAL-L835
04.03.2020 23:35:59	04.03.2020 23:36:59	59.991	59.991	high thread cpu usage (124% out of 800%)	NYC-PEQG-L693
04.03.2020 23:35:39	04.03.2020 23:36:09	29.991	29.991	high io usage (67.6MB/s)	NYC-PORT-L048
04.03.2020 23:35:24	04.03.2020 23:35:54	29.991	29.991	high thread cpu usage (82% out of 800%)	NYC-REAL-L885
04.03.2020 23:34:56	04.03.2020 23:35:26	29.991	29.991	high io usage (6.8MB/s)	NYC-PEQG-L715
04.03.2020 23:34:50	04.03.2020 23:39:50	299.991	299.991	high io usage (43.4MB/s)	NYC-PWM-L111
04.03.2020 23:34:23	04.03.2020 23:34:53	29.991	29.991	high thread cpu usage (84% out of 800%)	HKG-GCS-L008
04.03.2020 23:34:13	04.03.2020 23:34:43	29.991	29.991	high thread cpu usage (98% out of 800%)	NYC-PWM-L163
04.03.2020 23:33:56	04.03.2020 23:34:26	29.991	29.991	high io usage (27.4MB/s)	NYC-PEQG-L715
04.03.2020 23:33:47	04.03.2020 23:37:47	239.991	239.991	high io usage (31.6MB/s)	NYC-GSO-L231
04.03.2020 23:33:39	04.03.2020 23:39:38	358.991	209.991	high thread cpu usage (143% out of 800%)	NYC-PEQG-L715
04.03.2020 23:33:37	04.03.2020 23:34:07	29.991	29.991	high thread cpu usage (124% out of 800%)	HKG-PEQG-L126
04.03.2020 23:33:31	04.03.2020 23:34:01	29.991	29.991	high thread cpu usage (95% out of 800%)	TOK-REAL-L068
04.03.2020 23:33:27	04.03.2020 23:33:57	29.991	29.991	high thread cpu usage (94% out of 800%)	SIN-REAL-L088
04.03.2020 23:33:12	04.03.2020 23:45:42	749.991	269.991	high thread cpu usage (101% out of 800%)	NYC-GSO-L534
04.03.2020 23:32:58	04.03.2020 23:33:28	29.991	29.991	high thread cpu usage (115% out of 800%)	GUR-REAL-L142
04.03.2020 23:32:54	04.03.2020 23:33:24	29.991	29.991	high thread cpu usage (93% out of 800%)	HKG-REAL-L172
04.03.2020 23:32:47	04.03.2020 23:34:17	89.991	89.991	high io usage (34.3MB/s)	NYC-GSO-L231
04.03.2020 23:32:44	04.03.2020 23:34:14	89.991	59.991	high thread cpu usage (97% out of 800%)	HKG-FING-L011
04.03.2020 23:32:35	04.03.2020 23:33:05	29.991	29.991	high thread cpu usage (164% out of 800%)	NYC-HUMN-L126
04.03.2020 23:32:17	04.03.2020 23:32:47	29.991	29.991	high io usage (5.1MB/s)	NYC-GSO-L231
04.03.2020 23:32:09	04.03.2020 23:35:39	209.991	59.991	high thread cpu usage (90% out of 800%)	MUM-REAL-L110
04.03.2020 23:32:07	04.03.2020 23:38:02	354.991	149.991	high thread cpu usage (85% out of 800%)	TOK-IRBD-L014
04.03.2020 23:31:53	04.03.2020 23:32:23	29.991	29.991	high io usage (23.6MB/s)	MUM-PEQG-L086
04.03.2020 23:31:44	04.03.2020 23:32:14	29.991	29.991	high thread cpu usage (115% out of 800%)	NYC-PORT-L022
04.03.2020 23:31:43	04.03.2020 23:32:13	29.991	29.991	high overall cpu usage (99% out of 100%)	GUR-BXII-L296
04.03.2020 23:31:41	04.03.2020 23:38:41	419.991	389.991	high thread cpu usage (127% out of 400%)	NYC-PORT-L048
04.03.2020 23:31:09	04.03.2020 23:31:39	29.991	29.991	high thread cpu usage (82% out of 400%)	TOK-REAL-L055
04.03.2020 23:31:05	04.03.2020 23:34:05	179.991	59.991	high thread cpu usage (100% out of 800%)	NYC-GSO-L475
04.03.2020 23:30:57	04.03.2020 23:31:27	29.991	29.991	high thread cpu usage (84% out of 800%)	NYC-BAAM-L962
04.03.2020 23:30:32	04.03.2020 23:31:02	29.991	29.991	high thread cpu usage (81% out of 800%)	HKG-COMP-L025
04.03.2020 23:30:30	04.03.2020 23:31:00	29.991	29.991	high thread cpu usage (90% out of 800%)	LDN-STPG-L023
04.03.2020 23:30:28	04.03.2020 23:32:28	119.991	89.991	high thread cpu usage (86% out of 800%)	HKG-REAL-L152
04.03.2020 23:30:04	04.03.2020 23:30:34	29.991	29.991	high thread cpu usage (87% out of 800%)	NYC-PODS-L009
04.03.2020 23:29:50	04.03.2020 23:34:50	299.991	299.991	high io usage (45.2MB/s)	NYC-PWM-L111
04.03.2020 23:29:43	04.03.2020 23:32:43	179.991	149.991	high thread cpu usage (172% out of 400%)	GUR-BXII-L296
04.03.2020 23:29:26	04.03.2020 23:29:56	29.991	29.991	high thread cpu usage (85% out of 800%)	NYC-PEQG-L724
04.03.2020 23:29:25	04.03.2020 23:47:30	1085.291	479.991	high thread cpu usage (101% out of 800%)	SIN-FING-L028
04.03.2020 23:29:25	04.03.2020 23:38:11	525.991	329.991	high thread cpu usage (107% out of 800%)	SIN-TACT-L039
04.03.2020 23:29:20	04.03.2020 23:29:50	29.991	29.991	high io usage (33.1MB/s)	NYC-PWM-L111
04.03.2020 23:29:16	04.03.2020 23:29:46	29.991	29.991	high io usage (29.8MB/s)	NYC-FING-L404
04.03.2020 23:29:16	04.03.2020 23:30:16	59.991	59.991	high thread cpu usage (104% out of 400%)	NYC-BAAM-L817
04.03.2020 23:28:35	04.03.2020 23:29:05	29.991	29.991	high thread cpu usage (152% out of 800%)	NYC-REAL-L908
04.03.2020 23:28:26	04.03.2020 23:29:26	59.991	59.991	high io usage (21.5MB/s)	NYC-PEQG-L715
04.03.2020 23:28:08	04.03.2020 23:31:38	209.991	89.991	high thread cpu usage (90% out of 800%)	NYC-REAL-L885
04.03.2020 23:27:47	04.03.2020 23:28:47	59.991	59.991	high io usage (28.1MB/s)	NYC-GSO-L231
04.03.2020 23:27:47	04.03.2020 23:28:17	29.991	29.991	high overall cpu usage (93% out of 100%)	HKG-FING-L011
04.03.2020 23:27:47	04.03.2020 23:28:47	59.991	59.991	high thread cpu usage (569% out of 800%)	HKG-FING-L011
04.03.2020 23:27:46	04.03.2020 23:29:16	89.991	89.991	high io usage (42.3MB/s)	NYC-FING-L404
04.03.2020 23:27:34	04.03.2020 23:29:34	119.991	119.991	high thread cpu usage (164% out of 800%)	NYC-PEQG-L715
