"Time of installation";"Operation type";"Package type";"Package name";"Package version";"Package publisher";"Package program";"Device name"
"10.03.2020 11:33:59";"installation";"program";"icecap_collectionresources";"16.4.29430";"Microsoft Corporation";"icecap_collectionresources";"NYC-BXII-L1031"
"10.03.2020 11:33:59";"installation";"program";"Microsoft .NET Core Targeting Pack - 3.1.0 (x64)";"24.64.28315";"Microsoft Corporation";"Microsoft .NET Core Targeting Pack - 3.1.0 (x64)";"NYC-BXII-L1031"
"10.03.2020 11:33:59";"installation";"program";"Python 3.7.5 Utility Scripts (64-bit)";"3.7.5150.0";"Python Software Foundation";"Python 3.7.5 Utility Scripts (64-bit)";"NYC-BXII-L1031"
"10.03.2020 11:33:59";"installation";"program";"Microsoft ASP.NET Web Tools Packages 16.0 - ENU";"1.0.20910.0";"Microsoft Corporation";"Microsoft ASP.NET Web Tools Packages 16.0 - ENU";"NYC-BXII-L1031"
"10.03.2020 11:33:59";"installation";"program";"Python 3.7.5 Core Interpreter (64-bit)";"3.7.5150.0";"Python Software Foundation";"Python 3.7.5 Core Interpreter (64-bit)";"NYC-BXII-L1031"
"10.03.2020 11:33:59";"installation";"program";"Python 3.7.5 Documentation (64-bit)";"3.7.5150.0";"Python Software Foundation";"Python 3.7.5 Documentation (64-bit)";"NYC-BXII-L1031"
"10.03.2020 11:33:59";"installation";"program";"Microsoft ASP.NET Core 3.1.0 Targeting Pack (x64)";"3.1.0.0";"Microsoft Corporation";"Microsoft ASP.NET Core 3.1.0 Targeting Pack (x64)";"NYC-BXII-L1031"
"10.03.2020 11:33:59";"installation";"program";"icecap_collectionresourcesx64";"16.4.29411";"Microsoft Corporation";"icecap_collectionresourcesx64";"NYC-BXII-L1031"
"10.03.2020 11:33:59";"installation";"program";"Microsoft .NET Core Host FX Resolver - 3.1.1 (x86)";"24.68.28408";"Microsoft Corporation";"Microsoft .NET Core Host FX Resolver - 3.1.1 (x86)";"NYC-BXII-L1031"
"10.03.2020 11:33:59";"installation";"program";"Python 3.7.5 Executables (64-bit)";"3.7.5150.0";"Python Software Foundation";"Python 3.7.5 Executables (64-bit)";"NYC-BXII-L1031"
"10.03.2020 11:33:59";"installation";"program";"vs_clickoncesigntoolmsi";"16.0.28329";"Microsoft Corporation";"vs_clickoncesigntoolmsi";"NYC-BXII-L1031"
"10.03.2020 11:33:59";"installation";"program";"vs_communitymsi";"16.4.29709";"Microsoft Corporation";"vs_communitymsi";"NYC-BXII-L1031"
"10.03.2020 11:33:59";"installation";"program";"Microsoft .NET Core SDK 3.1.101 (x64) from Visual Studio";"3.1.101.014848";"Microsoft Corporation";"Microsoft .NET Core SDK 3.1.101 (x64) from Visual Studio";"NYC-BXII-L1031"
"10.03.2020 11:33:59";"installation";"program";"vs_minshellmsires";"16.0.28329";"Microsoft Corporation";"vs_minshellmsires";"NYC-BXII-L1031"
"10.03.2020 11:33:59";"installation";"program";"vs_filehandler_amd64";"16.4.29709";"Microsoft Corporation";"vs_filehandler_amd64";"NYC-BXII-L1031"
"10.03.2020 11:33:59";"installation";"program";"Python 3.7.5 Test Suite (64-bit)";"3.7.5150.0";"Python Software Foundation";"Python 3.7.5 Test Suite (64-bit)";"NYC-BXII-L1031"
"10.03.2020 11:33:59";"installation";"program";"Microsoft .NET Core Toolset 3.1.101 (x64)";"12.16.31232";"Microsoft Corporation";"Microsoft .NET Core Toolset 3.1.101 (x64)";"NYC-BXII-L1031"
"10.03.2020 11:33:59";"installation";"program";"vs_tipsmsi";"16.0.28329";"Microsoft Corporation";"vs_tipsmsi";"NYC-BXII-L1031"
"10.03.2020 11:33:59";"installation";"program";"Microsoft Windows Desktop Runtime - 3.1.1 (x86)";"24.68.28408";"Microsoft Corporation";"Microsoft Windows Desktop Runtime - 3.1.1 (x86)";"NYC-BXII-L1031"
"10.03.2020 11:33:59";"installation";"program";"vs_clickoncebootstrappermsires";"16.0.28329";"Microsoft Corporation";"vs_clickoncebootstrappermsires";"NYC-BXII-L1031"
"10.03.2020 11:33:59";"installation";"program";"Microsoft Azure Storage Emulator - v5.10";"5.10.19227.2113";"Microsoft Corporation";"Microsoft Azure Storage Emulator - v5.10";"NYC-BXII-L1031"
"10.03.2020 11:33:59";"installation";"program";"vs_filehandler_x86";"16.4.29709";"Microsoft Corporation";"vs_filehandler_x86";"NYC-BXII-L1031"
"10.03.2020 11:33:59";"installation";"program";"Microsoft ASP.NET Core 3.1.1 Shared Framework (x64)";"3.1.1.0";"Microsoft Corporation";"Microsoft ASP.NET Core 3.1.1 Shared Framework (x64)";"NYC-BXII-L1031"
"10.03.2020 11:33:59";"installation";"program";"Python Launcher";"3.7.6860.0";"Python Software Foundation";"Python Launcher";"NYC-BXII-L1031"
"10.03.2020 11:33:59";"installation";"program";"Active Directory Authentication Library for SQL Server";"15.0.1300.359";"Microsoft Corporation";"Active Directory Authentication Library for SQL Server";"NYC-BXII-L1031"
"10.03.2020 11:33:59";"installation";"program";"Microsoft .NET Core Runtime - 3.1.1 (x64)";"24.68.28408";"Microsoft Corporation";"Microsoft .NET Core Runtime - 3.1.1 (x64)";"NYC-BXII-L1031"
"10.03.2020 11:33:59";"installation";"program";"vs_devenvmsi";"16.0.28329";"Microsoft Corporation";"vs_devenvmsi";"NYC-BXII-L1031"
"10.03.2020 11:33:59";"installation";"program";"Microsoft ASP.NET Diagnostic Pack for Visual Studio";"16.4.460.23317";"Microsoft Corporation";"Microsoft ASP.NET Diagnostic Pack for Visual Studio";"NYC-BXII-L1031"
"10.03.2020 11:33:59";"installation";"program";"Microsoft .NET Core AppHost Pack - 3.1.1 (x64)";"24.68.28408";"Microsoft Corporation";"Microsoft .NET Core AppHost Pack - 3.1.1 (x64)";"NYC-BXII-L1031"
"10.03.2020 11:33:59";"installation";"program";"Microsoft Visual Studio Installer";"2.4.1080.1113";"Microsoft Corporation";"Microsoft Visual Studio Installer";"NYC-BXII-L1031"
"10.03.2020 11:33:59";"installation";"program";"Microsoft Visual C++ 2015-2019 Redistributable (x64) - 14.24.28127";"14.24.28127.4";"Microsoft Corporation";"Microsoft Visual C++ 2015-2019 Redistributable (x64) - 14.24.28127";"NYC-BXII-L1031"
"10.03.2020 11:33:59";"installation";"program";"Microsoft Command Line Utilities 15 for SQL Server";"15.0.1300.359";"Microsoft Corporation";"Microsoft Command Line Utilities 15 for SQL Server";"NYC-BXII-L1031"
"10.03.2020 11:33:59";"installation";"program";"Microsoft Windows Desktop Targeting Pack - 3.1.0 (x64)";"24.64.28315";"Microsoft Corporation";"Microsoft Windows Desktop Targeting Pack - 3.1.0 (x64)";"NYC-BXII-L1031"
"10.03.2020 11:33:59";"installation";"program";"Windows Phone SDK 8.0 Assemblies for Visual Studio 2019";"16.0.29430";"Microsoft Corporation";"Windows Phone SDK 8.0 Assemblies for Visual Studio 2019";"NYC-BXII-L1031"
"10.03.2020 11:33:59";"installation";"program";"Microsoft Visual Studio Setup Configuration";"2.3.2200.14893";"Microsoft Corporation";"Microsoft Visual Studio Setup Configuration";"NYC-BXII-L1031"
"10.03.2020 11:33:59";"installation";"program";"Microsoft .NET Core AppHost Pack - 3.1.1 (x64_arm)";"24.68.28408";"Microsoft Corporation";"Microsoft .NET Core AppHost Pack - 3.1.1 (x64_arm)";"NYC-BXII-L1031"
"10.03.2020 11:33:59";"installation";"program";"vs_communitymsires";"16.0.28329";"Microsoft Corporation";"vs_communitymsires";"NYC-BXII-L1031"
"10.03.2020 11:33:59";"installation";"program";"vs_networkemulationmsi_x64";"16.0.28329";"Microsoft Corporation";"vs_networkemulationmsi_x64";"NYC-BXII-L1031"
"10.03.2020 11:33:59";"installation";"program";"DiagnosticsHub_CollectionService";"16.1.28901";"Microsoft Corporation";"DiagnosticsHub_CollectionService";"NYC-BXII-L1031"
"10.03.2020 11:33:59";"installation";"program";"Microsoft .NET Core Host FX Resolver - 3.1.1 (x64)";"24.68.28408";"Microsoft Corporation";"Microsoft .NET Core Host FX Resolver - 3.1.1 (x64)";"NYC-BXII-L1031"
"10.03.2020 11:33:59";"installation";"program";"vs_FileTracker_Singleton";"16.3.29209";"Microsoft Corporation";"vs_FileTracker_Singleton";"NYC-BXII-L1031"
"10.03.2020 11:33:59";"installation";"program";"Microsoft ASP.NET Core Module V2 for IIS Express";"13.0.19213.0";"Microsoft Corporation";"Microsoft ASP.NET Core Module V2 for IIS Express";"NYC-BXII-L1031"
"10.03.2020 11:33:59";"installation";"program";"Microsoft .NET Framework Cumulative Intellisense Pack for Visual Studio (ENU)";"4.8.03761";"Microsoft Corporation";"Microsoft .NET Framework Cumulative Intellisense Pack for Visual Studio (ENU)";"NYC-BXII-L1031"
"10.03.2020 11:33:59";"installation";"program";"IntelliTraceProfilerProxy";"15.0.18198.01";"Microsoft Corporation";"IntelliTraceProfilerProxy";"NYC-BXII-L1031"
"10.03.2020 11:33:59";"installation";"program";"Microsoft .NET Framework 4.8 SDK";"4.8.03928";"Microsoft Corporation";"Microsoft .NET Framework 4.8 SDK";"NYC-BXII-L1031"
"10.03.2020 11:33:59";"installation";"program";"Microsoft .NET Core Host - 3.1.1 (x64)";"24.68.28408";"Microsoft Corporation";"Microsoft .NET Core Host - 3.1.1 (x64)";"NYC-BXII-L1031"
"10.03.2020 11:33:59";"installation";"program";"Microsoft Windows Desktop Runtime - 3.1.1 (x64)";"24.68.28408";"Microsoft Corporation";"Microsoft Windows Desktop Runtime - 3.1.1 (x64)";"NYC-BXII-L1031"
"10.03.2020 11:33:59";"installation";"program";"Python 3.7.5 pip Bootstrap (64-bit)";"3.7.5150.0";"Python Software Foundation";"Python 3.7.5 pip Bootstrap (64-bit)";"NYC-BXII-L1031"
"10.03.2020 11:33:59";"installation";"program";"Python 3.7.5 Test Suite (64-bit symbols)";"3.7.5150.0";"Python Software Foundation";"Python 3.7.5 Test Suite (64-bit symbols)";"NYC-BXII-L1031"
"10.03.2020 11:33:59";"installation";"program";"IIS 10.0 Express";"10.0.03203";"Microsoft Corporation";"IIS 10.0 Express";"NYC-BXII-L1031"
"10.03.2020 11:33:59";"installation";"program";"VS Script Debugging Common";"16.0.98.0";"Microsoft Corporation";"VS Script Debugging Common";"NYC-BXII-L1031"
"10.03.2020 11:33:59";"installation";"program";"vs_clickoncebootstrappermsi";"16.0.28329";"Microsoft Corporation";"vs_clickoncebootstrappermsi";"NYC-BXII-L1031"
"10.03.2020 11:33:59";"installation";"program";"Python 3.7.5 Tcl/Tk Support (64-bit)";"3.7.5150.0";"Python Software Foundation";"Python 3.7.5 Tcl/Tk Support (64-bit)";"NYC-BXII-L1031"
"10.03.2020 11:33:59";"installation";"program";"vs_codecoveragemsi";"16.0.28329";"Microsoft Corporation";"vs_codecoveragemsi";"NYC-BXII-L1031"
"10.03.2020 11:33:59";"installation";"program";"Microsoft System CLR Types for SQL Server 2019 CTP2.2";"15.0.1200.24";"Microsoft Corporation";"Microsoft System CLR Types for SQL Server 2019 CTP2.2";"NYC-BXII-L1031"
"10.03.2020 11:32:48";"uninstallation";"program";"Windows Voice Recorder";"10.1912.10073.0";"Microsoft Corporation";"Windows Voice Recorder";"NYC-BAAM-L930"
"10.03.2020 11:32:48";"installation";"program";"Windows Voice Recorder";"10.2001.568.0";"Microsoft Corporation";"Windows Voice Recorder";"NYC-BAAM-L930"
"10.03.2020 11:32:21";"installation";"update";"KB4534318";"-";"Microsoft Corporation";"Windows Update";"NYC-TACT-L113"
"10.03.2020 11:32:21";"uninstallation";"update";"KB4534276";"-";"Microsoft Corporation";"Windows Update";"NYC-TACT-L113"
"10.03.2020 11:30:41";"uninstallation";"program";"Windows Voice Recorder";"10.1912.10073.0";"Microsoft Corporation";"Windows Voice Recorder";"NYC-REAL-L900"
"10.03.2020 11:30:41";"installation";"program";"Windows Voice Recorder";"10.2001.568.0";"Microsoft Corporation";"Windows Voice Recorder";"NYC-REAL-L900"
"10.03.2020 11:28:09";"installation";"update";"Adobe Acrobat DC
 (19.021.20061)";"19.021.20061";"Adobe Systems Incorporated";"Adobe Acrobat DC";"NYC-BAAM-L958"
"10.03.2020 11:28:09";"uninstallation";"update";"Adobe Acrobat DC
 (19.021.20061)";"19.021.20056";"Adobe Systems Incorporated";"Adobe Acrobat DC";"NYC-BAAM-L958"
"10.03.2020 11:28:09";"uninstallation";"program";"Adobe Acrobat DC";"19.021.20056";"Adobe Systems Incorporated";"Adobe Acrobat DC";"NYC-BAAM-L958"
"10.03.2020 11:28:09";"uninstallation";"program";"Google Update Helper";"1.3.35.301";"Google LLC";"Google Update Helper";"NYC-BAAM-L958"
"10.03.2020 11:28:09";"uninstallation";"program";"Google Chrome";"78.0.3904.87";"Google LLC";"Google Chrome";"NYC-BAAM-L958"
"10.03.2020 11:28:09";"installation";"program";"Google Chrome";"79.0.3945.130";"Google LLC";"Google Chrome";"NYC-BAAM-L958"
"10.03.2020 11:28:09";"installation";"program";"Adobe Acrobat DC";"19.021.20061";"Adobe Systems Incorporated";"Adobe Acrobat DC";"NYC-BAAM-L958"
"10.03.2020 11:28:09";"installation";"program";"Google Update Helper";"1.3.35.341";"Google LLC";"Google Update Helper";"NYC-BAAM-L958"
"10.03.2020 11:17:30";"uninstallation";"program";"Windows Voice Recorder";"10.1912.10073.0";"Microsoft Corporation";"Windows Voice Recorder";"NYC-FING-L705"
"10.03.2020 11:17:30";"installation";"program";"Windows Voice Recorder";"10.2001.568.0";"Microsoft Corporation";"Windows Voice Recorder";"NYC-FING-L705"
"10.03.2020 11:14:09";"installation";"update";"KB4534321";"-";"Microsoft Corporation";"Windows Update";"NYC-INFR-L061"
"10.03.2020 11:14:09";"uninstallation";"update";"KB4534273";"-";"Microsoft Corporation";"Windows Update";"NYC-INFR-L061"
"10.03.2020 11:10:45";"uninstallation";"update";"KB4487038";"-";"Microsoft Corporation";"Windows Update";"NYC-FING-L710"
"10.03.2020 11:09:28";"installation";"update";"KB4534321";"-";"Microsoft Corporation";"Windows Update";"NYC-FING-L593"
"10.03.2020 11:09:28";"uninstallation";"update";"KB4534273";"-";"Microsoft Corporation";"Windows Update";"NYC-FING-L593"
"10.03.2020 11:09:28";"uninstallation";"program";"Google Chrome";"78.0.3904.87";"Google LLC";"Google Chrome";"NYC-FING-L593"
"10.03.2020 11:09:28";"installation";"program";"Google Chrome";"79.0.3945.130";"Google LLC";"Google Chrome";"NYC-FING-L593"
"10.03.2020 11:06:43";"uninstallation";"program";"Windows Voice Recorder";"10.1912.10073.0";"Microsoft Corporation";"Windows Voice Recorder";"NYC-REAL-L665"
"10.03.2020 11:06:43";"installation";"program";"Windows Voice Recorder";"10.2001.568.0";"Microsoft Corporation";"Windows Voice Recorder";"NYC-REAL-L665"
"10.03.2020 11:04:25";"installation";"update";"KB4534318";"-";"Microsoft Corporation";"Windows Update";"NYC-PWM-L111"
"10.03.2020 11:04:25";"uninstallation";"update";"KB4534276";"-";"Microsoft Corporation";"Windows Update";"NYC-PWM-L111"
"10.03.2020 11:02:17";"uninstallation";"program";"Google Chrome";"73.0.3683.86";"Google LLC";"Google Chrome";"NYC-REAL-L827"
"10.03.2020 11:02:17";"uninstallation";"program";"Google Update Helper";"1.3.33.23";"Google Inc.";"Google Update Helper";"NYC-REAL-L827"
"10.03.2020 11:02:17";"installation";"program";"Google Update Helper";"1.3.35.341";"Google LLC";"Google Update Helper";"NYC-REAL-L827"
"10.03.2020 11:02:17";"installation";"program";"Google Chrome";"79.0.3945.130";"Google LLC";"Google Chrome";"NYC-REAL-L827"
"10.03.2020 10:59:07";"uninstallation";"program";"Windows Voice Recorder";"10.1912.10073.0";"Microsoft Corporation";"Windows Voice Recorder";"NYC-BAAM-L012"
"10.03.2020 10:59:07";"installation";"program";"Windows Voice Recorder";"10.2001.568.0";"Microsoft Corporation";"Windows Voice Recorder";"NYC-BAAM-L012"
"10.03.2020 10:57:55";"uninstallation";"program";"OneNote";"16001.12430.20120.0";"Microsoft Corporation";"OneNote";"NYC-PEQG-T002"
"10.03.2020 10:57:55";"uninstallation";"program";"MSN Weather";"4.34.13393.0";"Microsoft Corporation";"MSN Weather";"NYC-PEQG-T002"
"10.03.2020 10:57:55";"uninstallation";"program";"Store Experience Host";"12002.1001.1.0";"Microsoft Corporation";"Store Experience Host";"NYC-PEQG-T002"
"10.03.2020 10:57:55";"uninstallation";"program";"Google Chrome";"78.0.3904.87";"Google LLC";"Google Chrome";"NYC-PEQG-T002"
"10.03.2020 10:57:55";"uninstallation";"program";"Microsoft Store";"12002.1001.1.0";"Microsoft Corporation";"Microsoft Store";"NYC-PEQG-T002"
"10.03.2020 10:57:55";"uninstallation";"program";"Movies & TV";"10.20011.10711.0";"Microsoft Corporation";"Movies & TV";"NYC-PEQG-T002"
"10.03.2020 10:57:55";"uninstallation";"program";"Groove Music";"10.20011.10711.0";"Microsoft Corporation";"Groove Music";"NYC-PEQG-T002"
"10.03.2020 10:57:55";"uninstallation";"program";"Microsoft Remote Desktop";"10.1.1149.0";"Microsoft Corporation";"Microsoft Remote Desktop";"NYC-PEQG-T002"
"10.03.2020 10:57:55";"uninstallation";"program";"Microsoft News";"4.35.20273.0";"Microsoft Corporation";"Microsoft News";"NYC-PEQG-T002"
"10.03.2020 10:57:55";"uninstallation";"program";"Google Update Helper";"1.3.35.421";"Google LLC";"Google Update Helper";"NYC-PEQG-T002"
"10.03.2020 10:57:55";"uninstallation";"program";"Surface";"44.600.139.0";"Microsoft Corporation";"Surface";"NYC-PEQG-T002"
"10.03.2020 10:57:55";"uninstallation";"program";"Sway";"18.1909.52701.0";"Microsoft Corporation";"Sway";"NYC-PEQG-T002"
"10.03.2020 10:57:55";"installation";"program";"Movies & TV";"10.20011.13511.0";"Microsoft Corporation";"Movies & TV";"NYC-PEQG-T002"
"10.03.2020 10:57:55";"installation";"program";"Microsoft Remote Desktop";"10.1.1150.0";"Microsoft Corporation";"Microsoft Remote Desktop";"NYC-PEQG-T002"
"10.03.2020 10:57:55";"installation";"program";"Store Experience Host";"12003.1001.1.0";"Microsoft Corporation";"Store Experience Host";"NYC-PEQG-T002"
"10.03.2020 10:57:55";"installation";"program";"Google Chrome";"79.0.3945.130";"Google LLC";"Google Chrome";"NYC-PEQG-T002"
"10.03.2020 10:57:55";"installation";"program";"OneNote";"16001.12527.20128.0";"Microsoft Corporation";"OneNote";"NYC-PEQG-T002"
"10.03.2020 10:57:55";"installation";"program";"Groove Music";"10.20011.13511.0";"Microsoft Corporation";"Groove Music";"NYC-PEQG-T002"
"10.03.2020 10:57:55";"installation";"program";"Google Update Helper";"1.3.35.441";"Google LLC";"Google Update Helper";"NYC-PEQG-T002"
"10.03.2020 10:57:55";"installation";"program";"Sway";"18.1911.51801.0";"Microsoft Corporation";"Sway";"NYC-PEQG-T002"
"10.03.2020 10:57:55";"installation";"program";"Microsoft News";"4.36.20583.0";"Microsoft Corporation";"Microsoft News";"NYC-PEQG-T002"
"10.03.2020 10:57:55";"installation";"program";"MSN Weather";"4.36.20503.0";"Microsoft Corporation";"MSN Weather";"NYC-PEQG-T002"
"10.03.2020 10:57:55";"installation";"program";"Microsoft Store";"12003.1001.1.0";"Microsoft Corporation";"Microsoft Store";"NYC-PEQG-T002"
"10.03.2020 10:57:16";"uninstallation";"program";"Windows Voice Recorder";"10.1912.10073.0";"Microsoft Corporation";"Windows Voice Recorder";"NYC-GSO-L370"
"10.03.2020 10:57:16";"installation";"program";"Windows Voice Recorder";"10.2001.568.0";"Microsoft Corporation";"Windows Voice Recorder";"NYC-GSO-L370"
"10.03.2020 10:54:35";"installation";"update";"KB4534318";"-";"Microsoft Corporation";"Windows Update";"NYC-REAL-L780"
"10.03.2020 10:54:35";"uninstallation";"update";"KB4534276";"-";"Microsoft Corporation";"Windows Update";"NYC-REAL-L780"
"10.03.2020 10:54:20";"uninstallation";"program";"Windows Voice Recorder";"10.1912.10073.0";"Microsoft Corporation";"Windows Voice Recorder";"NYC-PODS-L005"
"10.03.2020 10:54:20";"installation";"program";"Windows Voice Recorder";"10.2001.568.0";"Microsoft Corporation";"Windows Voice Recorder";"NYC-PODS-L005"
"10.03.2020 10:54:19";"installation";"program";"DisplayLink Graphics Driver";"9.1.1651.0";"DisplayLink Corp.";"DisplayLink Graphics Driver";"NYC-BAAM-L891"
"10.03.2020 10:48:25";"installation";"update";"KB4534321";"-";"Microsoft Corporation";"Windows Update";"NYC-REAL-L948"
"10.03.2020 10:48:25";"uninstallation";"update";"KB4534273";"-";"Microsoft Corporation";"Windows Update";"NYC-REAL-L948"
"10.03.2020 10:45:22";"uninstallation";"program";"Windows Voice Recorder";"10.1912.10073.0";"Microsoft Corporation";"Windows Voice Recorder";"NYC-TACT-L154"
"10.03.2020 10:45:22";"installation";"program";"Windows Voice Recorder";"10.2001.568.0";"Microsoft Corporation";"Windows Voice Recorder";"NYC-TACT-L154"
"10.03.2020 10:44:05";"uninstallation";"program";"Windows Voice Recorder";"10.1912.10073.0";"Microsoft Corporation";"Windows Voice Recorder";"NYC-BXII-L272"
"10.03.2020 10:44:05";"installation";"program";"Windows Voice Recorder";"10.2001.568.0";"Microsoft Corporation";"Windows Voice Recorder";"NYC-BXII-L272"
"10.03.2020 10:39:33";"uninstallation";"program";"Windows Voice Recorder";"10.1912.10073.0";"Microsoft Corporation";"Windows Voice Recorder";"NYC-BXII-L420"
"10.03.2020 10:39:33";"installation";"program";"Windows Voice Recorder";"10.2001.568.0";"Microsoft Corporation";"Windows Voice Recorder";"NYC-BXII-L420"
"10.03.2020 10:39:13";"uninstallation";"program";"Windows Voice Recorder";"10.1912.10073.0";"Microsoft Corporation";"Windows Voice Recorder";"NYC-BXII-L714"
"10.03.2020 10:39:13";"installation";"program";"Windows Voice Recorder";"10.2001.568.0";"Microsoft Corporation";"Windows Voice Recorder";"NYC-BXII-L714"
"10.03.2020 10:38:39";"uninstallation";"update";"KB4462930";"-";"Microsoft Corporation";"Windows Update";"NYC-BXII-L400"
"10.03.2020 10:38:39";"uninstallation";"program";"Windows Voice Recorder";"10.1912.10073.0";"Microsoft Corporation";"Windows Voice Recorder";"NYC-BXII-L400"
"10.03.2020 10:38:39";"installation";"program";"Windows Voice Recorder";"10.2001.568.0";"Microsoft Corporation";"Windows Voice Recorder";"NYC-BXII-L400"
"10.03.2020 10:38:37";"uninstallation";"program";"Microsoft Teams";"1.2.00.34161";"Microsoft Corporation";"Microsoft Teams";"NYC-BXII-L400"
"10.03.2020 10:38:37";"installation";"program";"Microsoft Teams";"1.3.00.3564";"Microsoft Corporation";"Microsoft Teams";"NYC-BXII-L400"
